160.3701171875,0.25,BAD_blink
160.7509765625,0.25,BAD_blink
161.07421875,0.25,BAD_blink
161.357421875,0.25,BAD_blink
163.2939453125,0.25,BAD_blink
163.755859375,0.25,BAD_blink
164.7197265625,0.25,BAD_blink
165.44140625,0.25,BAD_blink
165.9775390625,0.25,BAD_blink
166.4931640625,0.25,BAD_blink
168.37109375,0.25,BAD_blink
171.3427734375,0.25,BAD_blink
172.583984375,0.25,BAD_blink
174.02734375,0.25,BAD_blink
174.474609375,0.25,BAD_blink
175.7724609375,0.25,BAD_blink
176.1640625,0.25,BAD_blink
178.7197265625,0.25,BAD_blink
180.4248046875,0.25,BAD_blink
181.1494140625,0.25,BAD_blink
182.783203125,0.25,BAD_blink
183.2294921875,0.25,BAD_blink
185.1611328125,0.25,BAD_blink
186.13671875,0.25,BAD_blink
187.9521484375,0.25,BAD_blink
189.130859375,0.25,BAD_blink
189.533203125,0.25,BAD_blink
192.138671875,0.25,BAD_blink
192.5419921875,0.25,BAD_blink
193.767578125,0.25,BAD_blink
195.2783203125,0.25,BAD_blink
195.7158203125,0.25,BAD_blink
197.59765625,0.25,BAD_blink
199.337890625,0.25,BAD_blink
199.806640625,0.25,BAD_blink
200.810546875,0.25,BAD_blink
201.3544921875,0.25,BAD_blink
203.6474609375,0.25,BAD_blink
205.162109375,0.25,BAD_blink
206.9130859375,0.25,BAD_blink
207.6982421875,0.25,BAD_blink
209.5791015625,0.25,BAD_blink
212.5859375,0.25,BAD_blink
212.87109375,0.25,BAD_blink
213.1484375,0.25,BAD_blink
213.5673828125,0.25,BAD_blink
215.9111328125,0.25,BAD_blink
217.6259765625,0.25,BAD_blink
220.1240234375,0.25,BAD_blink
220.6181640625,0.25,BAD_blink
223.2109375,0.25,BAD_blink
223.607421875,0.25,BAD_blink
223.9638671875,0.25,BAD_blink
225.177734375,0.25,BAD_blink
226.2392578125,0.25,BAD_blink
227.994140625,0.25,BAD_blink
228.6240234375,0.25,BAD_blink
228.84375,0.25,BAD_blink
229.1318359375,0.25,BAD_blink
230.119140625,0.25,BAD_blink
230.9091796875,0.25,BAD_blink
231.083984375,0.25,BAD_blink
231.3544921875,0.25,BAD_blink
231.71875,0.25,BAD_blink
232.0576171875,0.25,BAD_blink
236.0048828125,0.25,BAD_blink
237.0390625,0.25,BAD_blink
238.416015625,0.25,BAD_blink
238.7744140625,0.25,BAD_blink
240.931640625,0.25,BAD_blink
241.28515625,0.25,BAD_blink
241.705078125,0.25,BAD_blink
242.1533203125,0.25,BAD_blink
242.51171875,0.25,BAD_blink
243.2900390625,0.25,BAD_blink
245.935546875,0.25,BAD_blink
247.744140625,0.25,BAD_blink
249.1865234375,0.25,BAD_blink
250.5908203125,0.25,BAD_blink
251.0869140625,0.25,BAD_blink
253.5703125,0.25,BAD_blink
255.423828125,0.25,BAD_blink
256.6962890625,0.25,BAD_blink
258.25390625,0.25,BAD_blink
259.6279296875,0.25,BAD_blink
261.31640625,0.25,BAD_blink
261.9853515625,0.25,BAD_blink
262.818359375,0.25,BAD_blink
263.9638671875,0.25,BAD_blink
264.33203125,0.25,BAD_blink
264.8271484375,0.25,BAD_blink
266.166015625,0.25,BAD_blink
267.2529296875,0.25,BAD_blink
268.5712890625,0.25,BAD_blink
270.47265625,0.25,BAD_blink
273.3828125,0.25,BAD_blink
274.6796875,0.25,BAD_blink
276.2626953125,0.25,BAD_blink
277.54296875,0.25,BAD_blink
278.033203125,0.25,BAD_blink
282.54296875,0.25,BAD_blink
283.830078125,0.25,BAD_blink
284.263671875,0.25,BAD_blink
286.44140625,0.25,BAD_blink
288.2216796875,0.25,BAD_blink
291.0439453125,0.25,BAD_blink
291.521484375,0.25,BAD_blink
293.015625,0.25,BAD_blink
294.150390625,0.25,BAD_blink
295.6484375,0.25,BAD_blink
296.0107421875,0.25,BAD_blink
297.279296875,0.25,BAD_blink
298.6142578125,0.25,BAD_blink
300.3720703125,0.25,BAD_blink
300.9248046875,0.25,BAD_blink
302.1318359375,0.25,BAD_blink
303.6513671875,0.25,BAD_blink
304.119140625,0.25,BAD_blink
306.671875,0.25,BAD_blink
307.2119140625,0.25,BAD_blink
307.462890625,0.25,BAD_blink
308.916015625,0.25,BAD_blink
309.4677734375,0.25,BAD_blink
309.767578125,0.25,BAD_blink
310.0673828125,0.25,BAD_blink
310.5791015625,0.25,BAD_blink
311.04296875,0.25,BAD_blink
311.3642578125,0.25,BAD_blink
311.931640625,0.25,BAD_blink
312.369140625,0.25,BAD_blink
313.095703125,0.25,BAD_blink
314.1025390625,0.25,BAD_blink
314.7158203125,0.25,BAD_blink
314.9609375,0.25,BAD_blink
315.3017578125,0.25,BAD_blink
316.64453125,0.25,BAD_blink
318.7001953125,0.25,BAD_blink
320.201171875,0.25,BAD_blink
320.5302734375,0.25,BAD_blink
322.9501953125,0.25,BAD_blink
324.5517578125,0.25,BAD_blink
325.837890625,0.25,BAD_blink
326.28515625,0.25,BAD_blink
327.44140625,0.25,BAD_blink
328.916015625,0.25,BAD_blink
330.5263671875,0.25,BAD_blink
331.93359375,0.25,BAD_blink
333.4912109375,0.25,BAD_blink
333.970703125,0.25,BAD_blink
335.21875,0.25,BAD_blink
335.697265625,0.25,BAD_blink
337.8291015625,0.25,BAD_blink
340.6318359375,0.25,BAD_blink
342.2060546875,0.25,BAD_blink
342.634765625,0.25,BAD_blink
343.5625,0.25,BAD_blink
344.45703125,0.25,BAD_blink
345.662109375,0.25,BAD_blink
348.4775390625,0.25,BAD_blink
350.005859375,0.25,BAD_blink
351.7421875,0.25,BAD_blink
353.037109375,0.25,BAD_blink
354.912109375,0.25,BAD_blink
355.98828125,0.25,BAD_blink
357.64453125,0.25,BAD_blink
359.375,0.25,BAD_blink
360.521484375,0.25,BAD_blink
361.953125,0.25,BAD_blink
363.673828125,0.25,BAD_blink
371.2080078125,0.25,BAD_blink
374.08984375,0.25,BAD_blink
375.5458984375,0.25,BAD_blink
376.9287109375,0.25,BAD_blink
377.41796875,0.25,BAD_blink
379.9677734375,0.25,BAD_blink
380.619140625,0.25,BAD_blink
381.2060546875,0.25,BAD_blink
381.7314453125,0.25,BAD_blink
